timestamp,home,pts_home,away,pts_away,tv,notes
2013-11-30 19:45:00,Texas A&M,21.0,Missouri,28.0,,
2013-11-30 22:30:00,San Diego State,19.0,Nevada-Las Vegas,45.0,,
2013-11-30 15:30:00,Idaho,16.0,New Mexico State,24.0,,
2013-11-30 14:30:00,North Texas,42.0,Tulsa,10.0,,
2013-11-30 15:30:00,Northwestern,37.0,Illinois,34.0,,
2013-11-30 12:00:00,Ohio State,42.0,Michigan,41.0,,
2013-11-30 15:30:00,Penn State,31.0,Wisconsin,24.0,,
2013-11-30 15:00:00,Tulane,13.0,Rice,17.0,,
2013-11-30 14:00:00,South Alabama,38.0,Georgia State,17.0,,
2013-11-30 19:00:00,Clemson,17.0,South Carolina,31.0,,
2013-11-30 13:00:00,Southern Mississippi,62.0,Alabama-Birmingham,27.0,,
2013-11-30 19:00:00,Notre Dame,20.0,Stanford,27.0,,
2013-11-30 15:30:00,Boston College,31.0,Syracuse,34.0,,
2013-11-30 12:00:00,Temple,41.0,Memphis,21.0,,
2013-11-30 19:00:00,Tennessee,27.0,Kentucky,14.0,,
2013-11-30 15:30:00,Louisiana Tech,10.0,Texas-San Antonio,30.0,,
2013-11-30 20:00:00,UCLA,35.0,Southern California,14.0,,
2013-11-30 14:00:00,Colorado,17.0,Utah,24.0,,
2013-11-30 14:00:00,Wyoming,7.0,Utah State,35.0,,
2013-11-30 12:21:00,Wake Forest,21.0,Vanderbilt,23.0,,
2013-11-30 15:30:00,Virginia Tech,16.0,Virginia,6.0,,
2013-11-30 16:00:00,Arkansas State,31.0,Western Kentucky,34.0,,
2013-12-05 19:30:00,Louisville,31.0,Cincinnati,24.0,,
2013-12-06 20:00:00,Northern Illinois,27.0,Bowling Green State,47.0,,"Mid-American Championship - Ford Field, Detroit, MI"
2013-12-07 16:00:00,Missouri,42.0,Auburn,59.0,,"SEC Championship - Georgia Dome, Atlanta, GA"
2013-12-07 15:30:00,Texas,10.0,Baylor,30.0,,
2013-12-07 12:00:00,Central Florida,17.0,Southern Methodist,13.0,,
2013-12-07 13:00:00,Memphis,10.0,Connecticut,45.0,,
2013-12-07 20:00:00,Duke,7.0,Florida State,45.0,,"ACC Championship - Bank of America Stadium, Charlotte, NC"
2013-12-07 22:00:00,Utah State,17.0,Fresno State,24.0,,
2013-12-07 20:17:00,Ohio State,24.0,Michigan State,34.0,,"Big Ten Championship - Lucas Oil Stadium, Indianapolis, IN"
2013-12-07 12:00:00,Oklahoma,33.0,Oklahoma State,24.0,,
2013-12-07 12:00:00,Marshall,24.0,Rice,41.0,,
2013-12-07 19:30:00,South Florida,6.0,Rutgers,31.0,,
2013-12-07 20:00:00,Louisiana-Lafayette,8.0,South Alabama,30.0,,
2013-12-07 19:45:00,Stanford,38.0,Arizona State,14.0,,
2013-12-14 15:00:00,Army,7.0,Navy,34.0,,"Lincoln Financial Field - Philadelphia, PA"
2013-12-21 14:00:00,Washington State,45.0,Colorado State,48.0,,"Gildan New Mexico Bowl - University Stadium, Albuquerque, NM"
2013-12-21 21:00:00,Tulane,21.0,Louisiana-Lafayette,24.0,,"R+L Carriers New Orleans Bowl - Mercedes-Benz Superdome, New Orleans, LA"
2013-12-21 17:30:00,Buffalo,24.0,San Diego State,49.0,,"Famous Idaho Potato Bowl - Bronco Stadium, Boise, ID"
2013-12-21 15:30:00,Fresno State,20.0,Southern California,45.0,,"Royal Purple Las Vegas Bowl - Sam Boyd Stadium, Las Vegas, NV"
2013-12-23 14:00:00,Ohio,20.0,East Carolina,37.0,,"Beef O Brady`s Bowl - Tropicana Field, St. Petersburg, FL"
2013-12-24 20:00:00,Boise State,23.0,Oregon State,38.0,,"Sheraton Hawaii Bowl - Hawaiian Airlines Field at Aloha Stadium, Honolulu, HI"
2013-12-26 18:00:00,Bowling Green State,27.0,Pittsburgh,30.0,,"Little Caesars Pizza Bowl - Ford Field, Detroit, MI"
2013-12-26 21:30:00,Northern Illinois,14.0,Utah State,21.0,,"San Diego County Credit Union Poinsettia Bowl - Qualcomm Stadium, San Diego, CA"
2013-12-27 14:30:00,Maryland,20.0,Marshall,31.0,,"Military Bowl - Navy-Marine Corp Memorial Stadium, Annapolis, MD"
2013-12-27 18:00:00,Minnesota,17.0,Syracuse,21.0,,"Texas Bowl - Reliant Stadium, Houston, TX"
2013-12-27 21:30:00,Brigham Young,16.0,Washington,31.0,,"Kraft Fight Hunger Bowl - AT&T Park, San Francisco, CA"
2013-12-28 22:15:00,Michigan,14.0,Kansas State,31.0,,"Buffalo Wild Wings Bowl - Sun Devil Stadium, Tempe, AZ"
2013-12-28 18:45:00,Miami (FL),9.0,Louisville,36.0,,"Russell Athletic Bowl - Florida Citrus Bowl Stadium, Orlando, FL"
2013-12-28 15:20:00,Cincinnati,17.0,North Carolina,39.0,,"Belk Bowl - Bank of America Stadium, Charlotte, NC"
2013-12-28 12:00:00,Rutgers,16.0,Notre Dame,29.0,,"New Era Pinstripe Bowl - Yankee Stadium, Bronx, NY"
2013-12-30 15:15:00,Georgia Tech,17.0,Mississippi,25.0,,"Franklin American Mortgage Music City Bowl - LP Field, Nashville, TN"
2013-12-30 11:45:00,Middle Tennessee State,6.0,Navy,24.0,,"Bell Helicopter Armed Forces Bowl - Amon G. Carter Stadium, Fort Worth, TX"
2013-12-30 18:45:00,Texas,7.0,Oregon,30.0,,"Valero Alamo Bowl - Alamodome, San Antonio, TX"
2013-12-30 22:15:00,Arizona State,23.0,Texas Tech,37.0,,"National University Holiday Bowl - Qualcomm Stadium, San Diego, CA"
2013-12-31 12:30:00,Boston College,19.0,Arizona,42.0,,"Advocare V100 Bowl - Independence Stadium, Shreveport, LA"
2013-12-31 16:00:00,Rice,7.0,Mississippi State,44.0,,"AutoZone Liberty Bowl - Liberty Bowl Memorial Stadium, Memphis, TN"
2013-12-31 20:00:00,Duke,48.0,Texas A&M,52.0,,"Chick-fil-A Bowl - Georgia Dome, Atlanta, GA"
2013-12-31 14:10:00,Virginia Tech,12.0,UCLA,42.0,,"Hyundai Sun Bowl - Sun Bowl, El Paso, TX"
2014-01-01 20:30:00,Baylor,42.0,Central Florida,52.0,,"Tostitos Fiesta Bowl - University of Phoenix Stadium, Glendale, AZ"
2014-01-01 13:00:00,Iowa,14.0,Louisiana State,21.0,,"Outback Bowl - Raymond James Stadium, Tampa, FL"
2014-01-01 17:00:00,Stanford,20.0,Michigan State,24.0,,"Rose Bowl - Rose Bowl, Pasadena, CA"
2014-01-01 12:00:00,Georgia,19.0,Nebraska,24.0,,"TaxSlayer.com Gator Bowl - EverBank Field, Jacksonville, FL"
2014-01-01 12:00:00,Nevada-Las Vegas,14.0,North Texas,36.0,,"Heart of Dallas Bowl - Cotton Bowl - Dallas, TX"
2014-01-01 13:00:00,Wisconsin,24.0,South Carolina,34.0,,"Capital One Bowl - Florida Citrus Bowl, Orlando, FL"
2014-01-02 20:30:00,Alabama,31.0,Oklahoma,45.0,,"Allstate Sugar Bowl - Mercedes-Benz Superdome, New Orleans, LA"
2014-01-03 20:30:00,Ohio State,35.0,Clemson,40.0,,"Discover Orange Bowl - Sun Life Stadium, Miami Gardens, FL"
2014-01-03 20:10:00,Oklahoma State,31.0,Missouri,41.0,,"AT&T Cotton Bowl Classic - AT&T Stadium, Arlington, TX"
2014-01-04 13:00:00,Houston,24.0,Vanderbilt,41.0,,"BBVA Compass Bowl - Legion Field, Birmingham, AL"
2014-01-05 21:00:00,Ball State,20.0,Arkansas State,23.0,,"GoDaddy Bowl - Ladd-Peebles Stadium, Mobile, AL"
2014-01-06 20:30:00,Auburn,31.0,Florida State,34.0,,"BCS National Championship Game - Rose Bowl, Pasadena, CA"
